,,0
weekofyear,station_precip_mm,0.06629395829593873
ndvi_nw,reanalysis_dew_point_temp_k,0.06328908686918885
reanalysis_dew_point_temp_k,ndvi_nw,0.06328908686918885
station_precip_mm,station_avg_temp_c,0.06314360284588248
station_avg_temp_c,station_precip_mm,0.06314360284588248
reanalysis_precip_amt_kg_per_m2,station_min_temp_c,0.056777257367630486
station_min_temp_c,reanalysis_precip_amt_kg_per_m2,0.056777257367630486
reanalysis_dew_point_temp_k,ndvi_ne,0.05607663223052741
ndvi_ne,reanalysis_dew_point_temp_k,0.05607663223052741
weekofyear,ndvi_ne,0.05354759778686238
ndvi_ne,weekofyear,0.05354759778686238
ndvi_sw,reanalysis_specific_humidity_g_per_kg,0.053437023403345094
reanalysis_specific_humidity_g_per_kg,ndvi_sw,0.053437023403345094
ndvi_se,reanalysis_avg_temp_k,0.05134830075829107
reanalysis_avg_temp_k,ndvi_se,0.05134830075829107
station_precip_mm,station_min_temp_c,0.05010974100287571
station_min_temp_c,station_precip_mm,0.05010974100287571
ndvi_nw,weekofyear,0.048758559332852267
weekofyear,ndvi_nw,0.048758559332852267
reanalysis_avg_temp_k,station_precip_mm,0.048052349772141095
station_precip_mm,reanalysis_avg_temp_k,0.048052349772141095
station_avg_temp_c,year,0.04701033436320505
year,station_avg_temp_c,0.04701033436320505
reanalysis_relative_humidity_percent,station_min_temp_c,0.042638903692639334
station_min_temp_c,reanalysis_relative_humidity_percent,0.042638903692639334
total_cases,station_max_temp_c,0.039219466975316024
station_max_temp_c,total_cases,0.039219466975316024
reanalysis_sat_precip_amt_mm,total_cases,0.03873965486114959
precipitation_amt_mm,total_cases,0.03873965486114959
total_cases,precipitation_amt_mm,0.03873965486114959
total_cases,reanalysis_sat_precip_amt_mm,0.03873965486114959
reanalysis_avg_temp_k,ndvi_ne,0.03768199098971709
ndvi_ne,reanalysis_avg_temp_k,0.03768199098971709
reanalysis_dew_point_temp_k,station_diur_temp_rng_c,0.03715140192591049
station_diur_temp_rng_c,reanalysis_dew_point_temp_k,0.03715140192591049
ndvi_se,reanalysis_precip_amt_kg_per_m2,0.034792200337890364
reanalysis_precip_amt_kg_per_m2,ndvi_se,0.034792200337890364
reanalysis_dew_point_temp_k,reanalysis_tdtr_k,0.03351203508848303
reanalysis_tdtr_k,reanalysis_dew_point_temp_k,0.03351203508848303
reanalysis_avg_temp_k,reanalysis_precip_amt_kg_per_m2,0.03172765740572089
reanalysis_precip_amt_kg_per_m2,reanalysis_avg_temp_k,0.03172765740572089
ndvi_nw,reanalysis_avg_temp_k,0.03097407359660135
reanalysis_avg_temp_k,ndvi_nw,0.03097407359660135
reanalysis_specific_humidity_g_per_kg,ndvi_se,0.02879509866770365
ndvi_se,reanalysis_specific_humidity_g_per_kg,0.02879509866770365
station_diur_temp_rng_c,weekofyear,0.023219945530624692
weekofyear,station_diur_temp_rng_c,0.023219945530624692
reanalysis_avg_temp_k,ndvi_sw,0.022533461020692466
ndvi_sw,reanalysis_avg_temp_k,0.022533461020692466
ndvi_sw,reanalysis_dew_point_temp_k,0.020746316987302903
reanalysis_dew_point_temp_k,ndvi_sw,0.020746316987302903
reanalysis_air_temp_k,precipitation_amt_mm,0.017228618985874432
precipitation_amt_mm,reanalysis_air_temp_k,0.017228618985874432
reanalysis_air_temp_k,reanalysis_sat_precip_amt_mm,0.017228618985874036
reanalysis_sat_precip_amt_mm,reanalysis_air_temp_k,0.017228618985874036
weekofyear,reanalysis_relative_humidity_percent,0.01519099341694893
reanalysis_relative_humidity_percent,weekofyear,0.01519099341694893
reanalysis_specific_humidity_g_per_kg,reanalysis_tdtr_k,0.012947606159222996
reanalysis_tdtr_k,reanalysis_specific_humidity_g_per_kg,0.012947606159222996
total_cases,reanalysis_precip_amt_kg_per_m2,0.010031036770202513
reanalysis_precip_amt_kg_per_m2,total_cases,0.010031036770202513
reanalysis_dew_point_temp_k,ndvi_se,0.002809935186784968
ndvi_se,reanalysis_dew_point_temp_k,0.002809935186784968
reanalysis_max_air_temp_k,reanalysis_air_temp_k,0.0012108478720959897
reanalysis_air_temp_k,reanalysis_max_air_temp_k,0.0012108478720959897
